C:\FYP\Testing data\IMG\center_2023_03_23_09_30_04_064.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_04_064.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_04_064.jpg,0,1,0,30.19087
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_04_130.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_04_130.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_04_130.jpg,0,1,0,30.19022
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_04_200.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_04_200.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_04_200.jpg,0,1,0,30.19023
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_04_270.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_04_270.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_04_270.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_04_339.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_04_339.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_04_339.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_04_408.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_04_408.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_04_408.jpg,0,1,0,30.19026
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_04_477.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_04_477.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_04_477.jpg,0,1,0,30.19031
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_04_547.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_04_547.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_04_547.jpg,0,1,0,30.1903
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_04_617.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_04_617.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_04_617.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_04_688.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_04_688.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_04_688.jpg,0,1,0,30.1903
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_04_756.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_04_756.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_04_756.jpg,0,1,0,30.1903
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_04_823.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_04_823.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_04_823.jpg,-0.15,1,0,30.18422
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_04_891.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_04_891.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_04_891.jpg,0,1,0,30.19104
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_04_958.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_04_958.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_04_958.jpg,0,1,0,30.18998
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_05_027.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_05_027.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_05_027.jpg,0,1,0,30.19024
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_05_096.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_05_096.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_05_096.jpg,0,1,0,30.19027
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_05_165.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_05_165.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_05_165.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_05_233.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_05_233.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_05_233.jpg,0,1,0,30.1903
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_05_302.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_05_302.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_05_302.jpg,0,1,0,30.1903
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_05_370.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_05_370.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_05_370.jpg,0,1,0,30.19028
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_05_440.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_05_440.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_05_440.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_05_509.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_05_509.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_05_509.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_05_577.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_05_577.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_05_577.jpg,0,1,0,30.1904
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_05_645.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_05_645.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_05_645.jpg,0,1,0,30.19028
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_05_713.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_05_713.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_05_713.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_05_784.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_05_784.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_05_784.jpg,0,1,0,30.19023
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_05_852.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_05_852.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_05_852.jpg,0,1,0,30.1903
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_05_919.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_05_919.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_05_919.jpg,0,1,0,30.1903
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_05_989.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_05_989.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_05_989.jpg,-0.2,1,0,30.17983
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_06_057.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_06_057.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_06_057.jpg,0,1,0,30.19103
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_06_126.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_06_126.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_06_126.jpg,0,1,0,30.18999
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_06_194.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_06_194.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_06_194.jpg,0,1,0,30.19025
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_06_264.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_06_264.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_06_264.jpg,0,1,0,30.19028
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_06_332.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_06_332.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_06_332.jpg,0,1,0,30.1903
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_06_400.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_06_400.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_06_400.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_06_469.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_06_469.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_06_469.jpg,0,1,0,30.19031
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_06_537.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_06_537.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_06_537.jpg,-0.15,1,0,30.18434
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_06_606.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_06_606.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_06_606.jpg,0,1,0,30.18997
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_06_673.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_06_673.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_06_673.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_06_743.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_06_743.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_06_743.jpg,0,1,0,30.19031
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_06_813.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_06_813.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_06_813.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_06_880.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_06_880.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_06_880.jpg,-0.15,1,0,30.18442
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_06_947.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_06_947.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_06_947.jpg,0,1,0,30.18457
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_07_016.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_07_016.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_07_016.jpg,0,1,0,30.18992
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_07_085.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_07_085.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_07_085.jpg,0,1,0,30.19009
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_07_155.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_07_155.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_07_155.jpg,0,1,0,30.19023
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_07_224.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_07_224.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_07_224.jpg,0,1,0,30.19028
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_07_291.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_07_291.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_07_291.jpg,0,1,0,30.19028
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_07_361.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_07_361.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_07_361.jpg,0,1,0,30.19031
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_07_429.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_07_429.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_07_429.jpg,0,1,0,30.1903
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_07_497.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_07_497.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_07_497.jpg,0,1,0,30.19032
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_07_565.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_07_565.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_07_565.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_07_635.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_07_635.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_07_635.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_07_703.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_07_703.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_07_703.jpg,0,1,0,30.1903
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_07_771.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_07_771.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_07_771.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_07_841.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_07_841.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_07_841.jpg,0,1,0,30.19028
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_07_909.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_07_909.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_07_909.jpg,0,1,0,30.1903
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_07_978.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_07_978.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_07_978.jpg,0,1,0,30.19031
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_08_047.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_08_047.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_08_047.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_08_114.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_08_114.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_08_114.jpg,0,1,0,30.19031
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_08_183.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_08_183.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_08_183.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_08_253.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_08_253.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_08_253.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_08_322.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_08_322.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_08_322.jpg,0,1,0,30.19031
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_08_392.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_08_392.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_08_392.jpg,0,1,0,30.19027
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_08_461.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_08_461.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_08_461.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_08_530.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_08_530.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_08_530.jpg,0,1,0,30.1903
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_08_600.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_08_600.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_08_600.jpg,0,1,0,30.19028
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_08_667.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_08_667.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_08_667.jpg,-0.05,1,0,30.18973
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_08_736.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_08_736.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_08_736.jpg,-0.2,1,0,30.17983
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_08_806.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_08_806.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_08_806.jpg,0,1,0,30.19104
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_08_875.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_08_875.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_08_875.jpg,0,1,0,30.19016
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_08_945.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_08_945.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_08_945.jpg,0,1,0,30.19023
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_09_014.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_09_014.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_09_014.jpg,0,1,0,30.19028
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_09_083.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_09_083.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_09_083.jpg,0,1,0,30.1903
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_09_152.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_09_152.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_09_152.jpg,0,1,0,30.19031
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_09_221.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_09_221.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_09_221.jpg,0,1,0,30.19031
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_09_291.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_09_291.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_09_291.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_09_359.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_09_359.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_09_359.jpg,0,1,0,30.19031
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_09_428.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_09_428.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_09_428.jpg,-0.2,1,0,30.17984
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_09_498.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_09_498.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_09_498.jpg,0,1,0,30.18454
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_09_567.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_09_567.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_09_567.jpg,0,1,0,30.18982
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_09_635.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_09_635.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_09_635.jpg,0,1,0,30.19017
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_09_703.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_09_703.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_09_703.jpg,0,1,0,30.19027
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_09_772.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_09_772.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_09_772.jpg,0,1,0,30.19036
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_09_840.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_09_840.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_09_840.jpg,0,1,0,30.19031
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_09_910.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_09_910.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_09_910.jpg,0,1,0,30.1903
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_09_978.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_09_978.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_09_978.jpg,0,1,0,30.19031
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_10_047.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_10_047.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_10_047.jpg,0,1,0,30.19028
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_10_116.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_10_116.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_10_116.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_10_184.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_10_184.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_10_184.jpg,0.15,1,0,30.18424
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_10_255.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_10_255.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_10_255.jpg,0,1,0,30.18964
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_10_324.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_10_324.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_10_324.jpg,0,1,0,30.19024
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_10_393.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_10_393.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_10_393.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_10_462.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_10_462.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_10_462.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_10_531.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_10_531.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_10_531.jpg,0,1,0,30.1903
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_10_600.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_10_600.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_10_600.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_10_668.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_10_668.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_10_668.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_10_734.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_10_734.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_10_734.jpg,0,1,0,30.1903
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_10_804.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_10_804.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_10_804.jpg,0,1,0,30.19028
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_10_872.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_10_872.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_10_872.jpg,0,1,0,30.19031
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_10_938.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_10_938.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_10_938.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_11_006.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_11_006.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_11_006.jpg,0,1,0,30.1903
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_11_073.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_11_073.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_11_073.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_11_141.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_11_141.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_11_141.jpg,0,1,0,30.19028
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_11_209.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_11_209.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_11_209.jpg,0,1,0,30.19034
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_11_277.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_11_277.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_11_277.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_11_346.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_11_346.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_11_346.jpg,0,1,0,30.19032
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_11_416.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_11_416.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_11_416.jpg,0,1,0,30.19029
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_11_484.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_11_484.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_11_484.jpg,-0.15,1,0,30.18422
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_11_553.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_11_553.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_11_553.jpg,0,1,0,30.19034
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_11_624.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_11_624.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_11_624.jpg,0,1,0,30.19028
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_11_692.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_11_692.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_11_692.jpg,0,1,0,30.19031
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_11_762.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_11_762.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_11_762.jpg,0,1,0,30.19031
C:\FYP\Testing data\IMG\center_2023_03_23_09_30_11_832.jpg,C:\FYP\Testing data\IMG\left_2023_03_23_09_30_11_832.jpg,C:\FYP\Testing data\IMG\right_2023_03_23_09_30_11_832.jpg,-0.1,1,0,30.18782
